valentine	hamlet@4322, hamlet@4319, titusandronicus@3399, titusandronicus@34, titusandronicus@3386, midsummersnightsdream@2312, twogentlemenofverona@1372, twogentlemenofverona@1366, twogentlemenofverona@1364, twogentlemenofverona@27, twogentlemenofverona@1356, twogentlemenofverona@1351, twogentlemenofverona@1385, twogentlemenofverona@1345, twogentlemenofverona@1340, twogentlemenofverona@1336, twogentlemenofverona@1332, twogentlemenofverona@1399, twogentlemenofverona@1403, twogentlemenofverona@1409, twogentlemenofverona@1416, twogentlemenofverona@1313, twogentlemenofverona@1308, twogentlemenofverona@1304, twogentlemenofverona@1300, twogentlemenofverona@1273, twogentlemenofverona@1265, twogentlemenofverona@1259, twogentlemenofverona@1250, twogentlemenofverona@1246, twogentlemenofverona@1241, twogentlemenofverona@1234, twogentlemenofverona@1229, twogentlemenofverona@1225, twogentlemenofverona@1203, twogentlemenofverona@1198, twogentlemenofverona@1564, twogentlemenofverona@1567, twogentlemenofverona@1192, twogentlemenofverona@1187, twogentlemenofverona@1183, twogentlemenofverona@1574, twogentlemenofverona@1577, twogentlemenofverona@1173, twogentlemenofverona@35, twogentlemenofverona@1583, twogentlemenofverona@1166, twogentlemenofverona@1585, twogentlemenofverona@1162, twogentlemenofverona@1158, twogentlemenofverona@1154, twogentlemenofverona@1149, twogentlemenofverona@1143, twogentlemenofverona@1139, twogentlemenofverona@1135, twogentlemenofverona@1131, twogentlemenofverona@1127, twogentlemenofverona@1123, twogentlemenofverona@1119, twogentlemenofverona@1111, twogentlemenofverona@1107, twogentlemenofverona@1103, twogentlemenofverona@1099, twogentlemenofverona@1752, twogentlemenofverona@930, twogentlemenofverona@1770, twogentlemenofverona@22, twogentlemenofverona@920, twogentlemenofverona@916, twogentlemenofverona@912, twogentlemenofverona@907, twogentlemenofverona@902, twogentlemenofverona@898, twogentlemenofverona@894, twogentlemenofverona@890, twogentlemenofverona@1796, twogentlemenofverona@1800, twogentlemenofverona@886, twogentlemenofverona@1802, twogentlemenofverona@1804, twogentlemenofverona@3278, twogentlemenofverona@1810, twogentlemenofverona@870, twogentlemenofverona@865, twogentlemenofverona@1819, twogentlemenofverona@859, twogentlemenofverona@853, twogentlemenofverona@843, twogentlemenofverona@837, twogentlemenofverona@1838, twogentlemenofverona@830, twogentlemenofverona@826, twogentlemenofverona@822, twogentlemenofverona@1849, twogentlemenofverona@814, twogentlemenofverona@810, twogentlemenofverona@805, twogentlemenofverona@801, twogentlemenofverona@1855, twogentlemenofverona@794, twogentlemenofverona@788, twogentlemenofverona@781, twogentlemenofverona@16, twogentlemenofverona@776, twogentlemenofverona@772, twogentlemenofverona@768, twogentlemenofverona@1874, twogentlemenofverona@763, twogentlemenofverona@1879, twogentlemenofverona@758, twogentlemenofverona@754, twogentlemenofverona@1885, twogentlemenofverona@750, twogentlemenofverona@745, twogentlemenofverona@741, twogentlemenofverona@1893, twogentlemenofverona@737, twogentlemenofverona@1898, twogentlemenofverona@728, twogentlemenofverona@3347, twogentlemenofverona@724, twogentlemenofverona@1903, twogentlemenofverona@3364, twogentlemenofverona@3366, twogentlemenofverona@1908, twogentlemenofverona@1913, twogentlemenofverona@706, twogentlemenofverona@702, twogentlemenofverona@698, twogentlemenofverona@694, twogentlemenofverona@690, twogentlemenofverona@684, twogentlemenofverona@680, twogentlemenofverona@676, twogentlemenofverona@2832, twogentlemenofverona@3383, twogentlemenofverona@1956, twogentlemenofverona@2825, twogentlemenofverona@3395, twogentlemenofverona@607, twogentlemenofverona@1984, twogentlemenofverona@1986, twogentlemenofverona@1988, twogentlemenofverona@1992, twogentlemenofverona@1996, twogentlemenofverona@9, twogentlemenofverona@2008, twogentlemenofverona@2010, twogentlemenofverona@2016, twogentlemenofverona@2018, twogentlemenofverona@2020, twogentlemenofverona@2020, twogentlemenofverona@3410, twogentlemenofverona@2023, twogentlemenofverona@2025, twogentlemenofverona@2025, twogentlemenofverona@2033, twogentlemenofverona@570, twogentlemenofverona@57, twogentlemenofverona@59, twogentlemenofverona@2047, twogentlemenofverona@2053, twogentlemenofverona@2075, twogentlemenofverona@2078, twogentlemenofverona@2080, twogentlemenofverona@2080, twogentlemenofverona@2082, twogentlemenofverona@3445, twogentlemenofverona@2738, twogentlemenofverona@3448, twogentlemenofverona@3450, twogentlemenofverona@2733, twogentlemenofverona@3463, twogentlemenofverona@3468, twogentlemenofverona@3482, twogentlemenofverona@359, twogentlemenofverona@2285, twogentlemenofverona@2295, twogentlemenofverona@2324, twogentlemenofverona@2328, twogentlemenofverona@2330, twogentlemenofverona@2354, twogentlemenofverona@3524, twogentlemenofverona@2361, twogentlemenofverona@2364, twogentlemenofverona@3536, twogentlemenofverona@2372, twogentlemenofverona@3538, twogentlemenofverona@3540, twogentlemenofverona@3544, twogentlemenofverona@3551, twogentlemenofverona@141, twogentlemenofverona@3560, twogentlemenofverona@2436, twogentlemenofverona@133, twogentlemenofverona@131, twogentlemenofverona@2444, twogentlemenofverona@3565, twogentlemenofverona@3569, twogentlemenofverona@2452, twogentlemenofverona@120, twogentlemenofverona@112, twogentlemenofverona@3575, twogentlemenofverona@2460, twogentlemenofverona@108, twogentlemenofverona@2464, twogentlemenofverona@2468, twogentlemenofverona@2473, twogentlemenofverona@2477, twogentlemenofverona@98, twogentlemenofverona@94, twogentlemenofverona@89, twogentlemenofverona@2485, twogentlemenofverona@3587, twogentlemenofverona@83, twogentlemenofverona@2489, twogentlemenofverona@79, twogentlemenofverona@77, twogentlemenofverona@2499, twogentlemenofverona@3593, twogentlemenofverona@70, twogentlemenofverona@2503, twogentlemenofverona@3597, twogentlemenofverona@2538, twogentlemenofverona@2564, romeoandjuliet@587, twelfthnight@16, twelfthnight@452, twelfthnight@454, twelfthnight@462, twelfthnight@95, twelfthnight@99
valentinus	measureforemeasure@3456, twogentlemenofverona@626
valentio	romeoandjuliet@589
valeria	coriolanus@741, coriolanus@736, coriolanus@762, coriolanus@713, coriolanus@1643, coriolanus@675, coriolanus@706, coriolanus@701, coriolanus@723, coriolanus@1724, coriolanus@731, coriolanus@5175, coriolanus@5240, coriolanus@5559, coriolanus@1579, coriolanus@697, coriolanus@684, coriolanus@636, coriolanus@667, coriolanus@657, coriolanus@755, coriolanus@45, coriolanus@669
valerius	twogentlemenofverona@3338, rapeoflucrece@53
vales	antonyandcleopatra@4613
valet	glossary@2260
valiant	glossary@2090, twelfthnight@2666, twelfthnight@912, twelfthnight@2852, 1kinghenryvi@4294, 1kinghenryvi@2382, 1kinghenryvi@3342, 1kinghenryvi@2314, 1kinghenryvi@2690, 1kinghenryvi@278, 1kinghenryvi@2957, 1kinghenryvi@2266, 1kinghenryvi@3596, 1kinghenryvi@3424, 1kinghenryvi@3039, 1kinghenryvi@2111, merrywivesofwindsor@2322, kingjohn@1359, kingjohn@3277, merchantofvenice@762, 2kinghenryvi@3325, 2kinghenryvi@3323, 2kinghenryvi@288, 2kinghenryvi@3855, loverscomplaint@283, timonofathens@2121, timonofathens@3182, timonofathens@2142, timonofathens@2642, timonofathens@2188, muchadoaboutnothing@131, muchadoaboutnothing@1542, muchadoaboutnothing@2978, muchadoaboutnothing@740, tempest@2073, tempest@2041, kingrichardii@561, 3kinghenryvi@4245, 3kinghenryvi@1811, 3kinghenryvi@1136, 3kinghenryvi@4186, 3kinghenryvi@4570, 3kinghenryvi@892, 3kinghenryvi@1152, 3kinghenryvi@1043, 3kinghenryvi@1205, 3kinghenryvi@887, 3kinghenryvi@1261, 3kinghenryvi@3819, 3kinghenryvi@4069, 3kinghenryvi@855, titusandronicus@235, titusandronicus@195, titusandronicus@127, titusandronicus@343, titusandronicus@523, titusandronicus@3328, titusandronicus@2821, hamlet@398, hamlet@240, troilusandcressida@3462, troilusandcressida@2019, troilusandcressida@137, troilusandcressida@1324, troilusandcressida@3148, troilusandcressida@3991, troilusandcressida@1962, troilusandcressida@3056, troilusandcressida@336, troilusandcressida@1657, troilusandcressida@1715, troilusandcressida@3116, troilusandcressida@4092, troilusandcressida@1724, troilusandcressida@3153, troilusandcressida@2086, troilusandcressida@140, cymbeline@5184, cymbeline@2809, cymbeline@2579, cymbeline@3923, cymbeline@3074, cymbeline@4548, kinghenryv@2521, kinghenryv@2000, kinghenryv@2694, kinghenryv@3285, kinghenryv@2090, kinghenryv@437, kinghenryv@2515, kinghenryv@3824, kinghenryv@3522, kinghenryv@2459, kinghenryv@1675, kinghenryv@2501, kingrichardiii@5130, kingrichardiii@729, kingrichardiii@4980, kingrichardiii@5268, antonyandcleopatra@993, antonyandcleopatra@4643, antonyandcleopatra@4919, othello@1548, othello@4604, othello@588, othello@584, othello@1211, othello@1413, othello@5227, othello@1132, othello@856, othello@573, kinglear@5008, kinglear@4802, allswellthatendswell@1850, allswellthatendswell@1841, allswellthatendswell@2669, allswellthatendswell@222, 2kinghenryiv@3467, 2kinghenryiv@1535, 2kinghenryiv@3472, 2kinghenryiv@2973, 2kinghenryiv@2569, 2kinghenryiv@1896, juliuscaesar@1470, juliuscaesar@1971, juliuscaesar@1984, juliuscaesar@2744, juliuscaesar@2051, juliuscaesar@2250, twogentlemenofverona@2823, coriolanus@1216, coriolanus@545, coriolanus@4643, coriolanus@476, coriolanus@949, asyoulikeit@1091, asyoulikeit@3917, asyoulikeit@3934, measureforemeasure@1862, measureforemeasure@1083, romeoandjuliet@129, romeoandjuliet@750, 1kinghenryiv@1482, 1kinghenryiv@1811, 1kinghenryiv@145, 1kinghenryiv@3788, 1kinghenryiv@2082, 1kinghenryiv@4203, 1kinghenryiv@2082, 1kinghenryiv@2432, 1kinghenryiv@638, 1kinghenryiv@3788, 1kinghenryiv@4239, 1kinghenryiv@1807, macbeth@3331, macbeth@581, macbeth@164, macbeth@2296
valiantly	kinghenryv@2087, kinghenryv@3175, troilusandcressida@494, 1kinghenryiv@627, antonyandcleopatra@5125
valiantness	coriolanus@3390
validity	twelfthnight@77, glossary@2257, hamlet@3043, allswellthatendswell@4260, kinglear@187, romeoandjuliet@2821
valley	midsummersnightsdream@2267, titusandronicus@1153, sonnets@2605, winterstale@1454
valleys	winterstale@4110, kinghenryv@2034, cymbeline@2443, various@459
vally	glossary@2140
valorous	kinghenryv@3431, troilusandcressida@3056, 2kinghenryiv@3362, 2kinghenryiv@1913
valour	2kinghenryiv@3361, 2kinghenryiv@3355, 2kinghenryiv@703, 2kinghenryiv@3462, glossary@2294, cymbeline@3622, cymbeline@4206, cymbeline@2401, cymbeline@3002, cymbeline@3588, coriolanus@2791, coriolanus@4255, coriolanus@456, coriolanus@2017, coriolanus@1413, coriolanus@5803, tempest@2716, tempest@2358, merrywivesofwindsor@1812, 1kinghenryvi@2376, 1kinghenryvi@494, 1kinghenryvi@3344, 1kinghenryvi@923, muchadoaboutnothing@2976, muchadoaboutnothing@1173, muchadoaboutnothing@1778, muchadoaboutnothing@3332, 2kinghenryvi@4671, 2kinghenryvi@249, 2kinghenryvi@4220, 2kinghenryvi@4245, kingjohn@627, merchantofvenice@2098, timonofathens@2170, timonofathens@2165, timonofathens@2133, timonofathens@2119, timonofathens@2118, timonofathens@2141, midsummersnightsdream@2832, midsummersnightsdream@2836, midsummersnightsdream@2839, midsummersnightsdream@847, kingrichardii@2699, kingrichardii@579, kingrichardii@3863, kingrichardii@480, kingrichardii@509, loveslabourslost@1358, loveslabourslost@802, loveslabourslost@2558, venusandadonis@1380, twelfthnight@2248, twelfthnight@2260, twelfthnight@2719, twelfthnight@2269, twelfthnight@2258, twelfthnight@2796, twelfthnight@2265, twelfthnight@2826, 3kinghenryvi@861, 3kinghenryvi@1438, 3kinghenryvi@865, macbeth@158, macbeth@840, macbeth@170, macbeth@1655, macbeth@630, romeoandjuliet@3602, romeoandjuliet@2444, romeoandjuliet@2955, troilusandcressida@1646, troilusandcressida@5245, troilusandcressida@962, troilusandcressida@3884, troilusandcressida@339, troilusandcressida@819, troilusandcressida@819, troilusandcressida@1089, troilusandcressida@4874, kinglear@5184, kinglear@1828, rapeoflucrece@300, kingrichardiii@2464, kingrichardiii@2465, hamlet@4626, othello@4261, antonyandcleopatra@3892, antonyandcleopatra@4398, antonyandcleopatra@5059, kinghenryv@3177, kinghenryv@3181, kinghenryv@2757, kinghenryv@2111, kinghenryv@4203, kinghenryv@3443, kinghenryv@798, kinghenryv@3093, kinghenryv@2472, kinghenryv@3291, allswellthatendswell@3195, allswellthatendswell@3350, allswellthatendswell@3444, allswellthatendswell@336, allswellthatendswell@1853, twogentlemenofverona@3240, juliuscaesar@1113, juliuscaesar@2252, 1kinghenryiv@4367, 1kinghenryiv@4449, 1kinghenryiv@1213, 1kinghenryiv@4320
valourously	kinghenryv@1738
valuation	2kinghenryiv@3045, cymbeline@4148
value	cymbeline@586, cymbeline@1882, cymbeline@999, coriolanus@1966, coriolanus@1268, glossary@2257, glossary@1697, glossary@944, kinghenryviii@4297, 1kinghenryvi@3538, merrywivesofwindsor@2617, muchadoaboutnothing@2837, periclesprinceoftyre@1068, periclesprinceoftyre@1416, timonofathens@243, timonofathens@401, merchantofvenice@3676, merchantofvenice@701, merchantofvenice@3233, merchantofvenice@1496, merchantofvenice@2342, merchantofvenice@1780, merchantofvenice@3337, loveslabourslost@3585, kingrichardii@1591, troilusandcressida@1505, troilusandcressida@1545, kinglear@2267, juliuscaesar@319, measureforemeasure@145, asyoulikeit@833
valued	loveslabourslost@1014, kinghenryv@617, kinghenryv@179, macbeth@1713, kingjohn@1653, merchantofvenice@3360, 3kinghenryvi@4116, comedyoferrors@89, 1kinghenryiv@3953, 1kinghenryiv@2792, antonyandcleopatra@5591, kinglear@1960, kinglear@155, troilusandcressida@1543
valueless	kingjohn@1341
values	cymbeline@1237, kinghenryviii@274, kinghenryviii@1803, muchadoaboutnothing@1725, kinglear@82, measureforemeasure@1409
valuing	muchadoaboutnothing@2738
van	glossary@2267, glossary@2269, antonyandcleopatra@4302
vane	muchadoaboutnothing@1741, muchadoaboutnothing@2202, loveslabourslost@1705
vanguard	glossary@2269
vanish	antonyandcleopatra@4684, kinghenryviii@3572, kinghenryv@1391, merrywivesofwindsor@672, tempest@2656, tempest@2327, cymbeline@3897, cymbeline@4606, cymbeline@5468, macbeth@363, macbeth@2574, macbeth@2587, macbeth@366, loveslabourslost@3823, hamlet@656, sonnets@519, sonnets@1079, romeoandjuliet@2793, kingrichardii@1035, kingrichardiii@1336, kingrichardiii@5424, rapeoflucrece@919, juliuscaesar@196, othello@2176
vanished	midsummersnightsdream@2894, juliuscaesar@1444, macbeth@608, twogentlemenofverona@2028
vanishes	tempest@2387, tempest@2350, macbeth@2151, macbeth@2097
vanishest	antonyandcleopatra@5862, juliuscaesar@3386
vanisheth	rapeoflucrece@1261
vanishing	sonnets@1079
vanities	kinghenryv@1325, kinghenryviii@889, kinghenryviii@228, kinghenryviii@1826, rapeoflucrece@1093, kingrichardii@2611, 1kinghenryiv@4254
vanity	1kinghenryiv@4078, 1kinghenryiv@4302, 1kinghenryiv@326, 1kinghenryiv@2054, kinghenryv@1442, glossary@2254, muchadoaboutnothing@2054, 2kinghenryiv@4326, 2kinghenryiv@3868, kingjohn@3559, othello@4184, timonofathens@820, kingrichardii@991, kingrichardii@1006, kinghenryviii@269, kinglear@1796, romeoandjuliet@2231, romeoandjuliet@386, tempest@2502, measureforemeasure@3772, kingrichardiii@3448, allswellthatendswell@4152
vanquish	allswellthatendswell@4172, muchadoaboutnothing@2602, macbeth@2523, 2kinghenryvi@1435, 2kinghenryvi@4020, 2kinghenryvi@1436, 1kinghenryvi@3390, cymbeline@2505, various@368, 3kinghenryvi@1117, 3kinghenryvi@1118, periclesprinceoftyre@422, juliuscaesar@2477, kinglear@5211, antonyandcleopatra@5125
vanquished	twogentlemenofverona@104, glossary@447, 1kinghenryvi@2326, 1kinghenryvi@2523, 2kinghenryvi@4245, 2kinghenryvi@4019, rapeoflucrece@156
vanquisher	coriolanus@2600, hamlet@249
vanquishest	1kinghenryvi@496
vanquisheth	cymbeline@4231
vantage	cymbeline@5037, cymbeline@528, 1kinghenryvi@3202, rapeoflucrece@356, macbeth@417, macbeth@733, macbeth@172, kinghenryv@2267, kinghenryv@2993, sonnets@1509, sonnets@1509, tamingoftheshrew@2246, antonyandcleopatra@3115, antonyandcleopatra@3296, othello@4459, troilusandcressida@5287, hamlet@6025, hamlet@3418, glossary@2258, kingjohn@1148, 2kinghenryiv@1585, 2kinghenryiv@1077, 2kinghenryiv@1569, venusandadonis@769, twogentlemenofverona@646, twogentlemenofverona@2480, merrywivesofwindsor@3898, merchantofvenice@2195, coriolanus@2546, coriolanus@308, coriolanus@3249, coriolanus@5671, kingrichardiii@3351, kingrichardiii@5131, kingrichardiii@5085, kingrichardiii@1187, kingrichardii@3640, kingrichardii@731, midsummersnightsdream@200, kinglear@1999, measureforemeasure@1300, measureforemeasure@4142, measureforemeasure@3505
vantages	cymbeline@1555, 3kinghenryvi@864, 3kinghenryvi@2206, timonofathens@1345, 2kinghenryvi@306
vantbrace	troilusandcressida@1120, glossary@2259
vapians	twelfthnight@1176
vaporous	measureforemeasure@2713, macbeth@2253, rapeoflucrece@953
vapour	antonyandcleopatra@4761, antonyandcleopatra@5720, kinghenryv@3093, 2kinghenryiv@2124, othello@2695, various@50, various@52, venusandadonis@1390, kingrichardiii@3522, loveslabourslost@2169, loveslabourslost@2171
vapours	rapeoflucrece@965, rapeoflucrece@700, 1kinghenryvi@1239, 1kinghenryiv@483, hamlet@2071, 2kinghenryiv@3447, venusandadonis@347, venusandadonis@242, timonofathens@2411, 3kinghenryvi@4113, comedyoferrors@158
vara	loveslabourslost@3646
variable	hamlet@4032, hamlet@2712, cymbeline@1167, venusandadonis@1158, coriolanus@1775, merchantofvenice@1595, romeoandjuliet@1464
variance	romeoandjuliet@12, antonyandcleopatra@2141
variation	glossary@595, sonnets@1295, kinghenryv@2121, 1kinghenryiv@156
variations	kinghenryv@3607
varied	titusandronicus@1694, loveslabourslost@452, loveslabourslost@4112, loveslabourslost@1844
variegate	glossary@888
varies	periclesprinceoftyre@1723
variest	1kinghenryiv@985
variety	antonyandcleopatra@1494, venusandadonis@53
various	periclesprinceoftyre@74
varld	merrywivesofwindsor@820
varlet	merrywivesofwindsor@696, merrywivesofwindsor@3277, measureforemeasure@959, measureforemeasure@988, measureforemeasure@968, measureforemeasure@959, measureforemeasure@987, 1kinghenryiv@1092, 1kinghenryiv@2022, muchadoaboutnothing@3121, kinghenryv@3057, troilusandcressida@4234, troilusandcressida@4236, troilusandcressida@128, glossary@2260, 2kinghenryiv@4375, 2kinghenryiv@4375, 2kinghenryiv@4375, 2kinghenryiv@4377, cymbeline@3466, kinglear@2348, kinglear@1784, coriolanus@5075
varletry	antonyandcleopatra@5441
varlets	measureforemeasure@845, 2kinghenryiv@1033, troilusandcressida@4369, troilusandcressida@4969, tempest@2713
varletto	merrywivesofwindsor@3749
varnish	loveslabourslost@2438, loveslabourslost@581, hamlet@4842, timonofathens@2578, merchantofvenice@1717, merchantofvenice@1294
varrius	antonyandcleopatra@1072, antonyandcleopatra@50, antonyandcleopatra@1068, antonyandcleopatra@1070, measureforemeasure@3466, measureforemeasure@3468, measureforemeasure@29, measureforemeasure@3464, measureforemeasure@3526
varro	timonofathens@90, timonofathens@1215, timonofathens@1118, timonofathens@1120, timonofathens@1904, timonofathens@1123, timonofathens@1835, timonofathens@2005, timonofathens@1211, timonofathens@2027, timonofathens@89, timonofathens@1899, timonofathens@1304, timonofathens@1131, timonofathens@1207, timonofathens@1169, timonofathens@1839, timonofathens@1298, timonofathens@1314, timonofathens@1961, timonofathens@1842, timonofathens@1044, timonofathens@2024, timonofathens@1958, timonofathens@1162, timonofathens@1931, timonofathens@1162, juliuscaesar@3388, juliuscaesar@3310, juliuscaesar@3312, juliuscaesar@3314, juliuscaesar@3327, juliuscaesar@3434, juliuscaesar@3407, juliuscaesar@3411, juliuscaesar@3320, juliuscaesar@67, juliuscaesar@3418, juliuscaesar@3425
